"Id","WhoId","WhatId","WhoCount","WhatCount","Subject","Location","IsAllDayEvent","ActivityDateTime","ActivityDate","DurationInMinutes","Description","AccountId","OwnerId","Type","IsPrivate","ShowAs","IsDeleted","IsChild","IsGroupEvent","GroupEventType","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","IsArchived","RecurrenceActivityId","IsRecurrence","RecurrenceStartDateTime","RecurrenceEndDateOnly","RecurrenceTimeZoneSidKey","RecurrenceType","RecurrenceInterval","RecurrenceDayOfWeekMask","RecurrenceDayOfMonth","RecurrenceInstance","RecurrenceMonthOfYear","ReminderDateTime","IsReminderSet","ProposedEventTimeframe","LID__Date_Sent__c","LID__URL__c","Activity_Type__c","InviteeUuid__c","SalesLoft1__Call_Disposition__c","Completed_Event__c","Executive_Member_s__c","SalesLoft1__Call_Sentiment__c","SalesLoft1__SalesLoft_Cadence_Name__c","SalesLoft1__SalesLoft_Clicked_Count__c","SalesLoft1__SalesLoft_Email_Template_Title__c","SalesLoft1__SalesLoft_Replies_Count__c","SalesLoft1__SalesLoft_Step_Day__c","MSE_Call_Local_Presence_ID__c","MSE_Call_Recording__c","MSE_Campaign_Details_Link__c","MSE_Campaign__c","MSE_Clicked__c","MSE_Current_Campaign_Step__c","MSE_Details__c","MSE_Email_Status__c","MSE_Presentation_Viewed__c","MSE_Replied__c","MSE_Template_Details__c","MSE_Template__c","MSE_Viewed__c","SalesLoft1__SalesLoft_View_Count__c","COVID_19_Call__c","Call_Outcome__c"
"00U6f000019oa82EAA","0034P00002cW1jGQAS","0066f000012KD31AAG","5","1","Bi-Weekly Mtg to Review Performance","","0","2020-08-17 14:00:00","2020-08-17 00:00:00","60","In advance of this meeting, I met with KP and team to request YoY performance to support UHC's internal renewal discussions;  Prepared slides with performance and highlighted key performance metrics","0014P00002CSivIQAT","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-08-17 17:12:04","0054P00000ADnY9QAL","2020-08-17 17:12:04","0054P00000ADnY9QAL","2021-08-22 13:31:18","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019oquZEAQ","0034P00002cW2l0QAC","0066f000012qsZQAAY","2","1","Meeting","","0","2020-08-19 14:00:00","2020-08-19 00:00:00","60","8/19/20 - Conducted meeting to review program performance, prepared slides and reviewed reports","0014P00002Th1AEQAZ","0054P00000ADnY9QAL","","0","Busy","0","","0","0","2020-08-19 19:33:52","0054P00000ADnY9QAL","2021-07-06 20:29:57","0056f000009s6VMAAY","2021-08-22 13:31:19","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019p43GEAQ","0034P00002yvatqQAA","0064P00000memtZQAQ","2","1","Bi-weekly CSM Call","","0","2020-08-21 17:00:00","2020-08-21 00:00:00","60","8/21/2020 - Dawn prepared for CSM call and presented issues and key performance metrics; Introduced Samantha","0016f00002alwKQAAY","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-08-21 18:46:11","0054P00000ADnY9QAL","2020-08-21 18:46:50","0054P00000ADnY9QAL","2021-08-22 13:31:20","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019p464EAA","0034P00002cW2iuQAC","0066f000012qh5PAAQ","1","1","Data Call with UHC Data Team and AH IT","","0","2020-08-21 15:00:00","2020-08-21 00:00:00","60","8/21 - Facilitated data call and introductions of AH implementation team with UHC M&R Data team","0014P00002ZthsOQAR","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-08-21 18:40:02","0054P00000ADnY9QAL","2020-08-21 18:40:02","0054P00000ADnY9QAL","2021-08-22 13:31:20","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019p46iEAA","0034P00002jSFpIQAW","0066f000012W16WAAS","1","1","Kick off SUPD with URS","","0","2020-08-21 15:00:00","2020-08-21 00:00:00","30","8/21/2020 - Kick off SUPD project with URS and AH implementation team","0016f00002bUrz2AAC","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-08-21 18:41:20","0054P00000ADnY9QAL","2020-08-21 18:41:20","0054P00000ADnY9QAL","2021-08-22 13:31:20","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019pPr9EAE","0036f00003HjSJiAAN","000000000000000AAA","1","0","Centene/WellCare Intro to AdhereHealth","Microsoft Teams Meeting","0","2020-09-03 17:00:00","2020-09-03 00:00:00","30","________________________________________________________________________________ Join Microsoft Teams Meeting<https://teams.microsoft.com/l/meetup-join/19%3ameeting_NDU3MGJiZmEtZTczYS00YWRhLTg0ZWQtNWE4ZDg0MjVlZDZl%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d> +1 872-444-6434<tel:+1%20872-444-6434,,294978895#>   United States, Chicago (Toll) Conference ID: 294 978 895# Local numbers<https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=294978895> | Reset PIN<https://mysettings.lync.com/pstnconferencing> | Learn more about Teams<https://aka.ms/JoinTeamsMeeting> | Meeting options<https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_NDU3MGJiZmEtZTczYS00YWRhLTg0ZWQtNWE4ZDg0MjVlZDZl@thread.v2&messageId=0&language=en-US> ________________________________________________________________________________","0014P00002E8thvQAB","0056f00000AHQRsAAP","","0","Busy","0","","","","2020-08-25 19:29:17","0056f00000AHQRsAAP","2020-08-25 19:29:17","0056f00000AHQRsAAP","2021-09-05 13:15:22","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019pWyAEAU","0036f00003Hj7cuAAB","0066f000013HuJKAA0","1","1","Introductory Call with BCBS Kansas","","0","2020-08-26 19:00:00","2020-08-26 00:00:00","60","8/26/2020 - Intro call with Pharmacy Director for Gov't Programs; Next Step - set up larger call with key stakeholers","0014P00002E8taLQAR","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-08-26 20:12:29","0054P00000ADnY9QAL","2020-08-26 20:12:29","0054P00000ADnY9QAL","2021-08-29 14:27:46","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019pWyyEAE","0034P00002cW2iuQAC","0014P00002ZthsOQAR","2","1","UHC Q2 QBR Meeting","","0","2020-08-26 18:00:00","2020-08-26 00:00:00","60","8/26/2020 - Q2 2020 QBR Meeting to discuss current relationship, vision for partnership, company update and current performance;  30 CEOs and Executive Directors participated along with CMOs etc.","0014P00002ZthsOQAR","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-08-26 20:14:44","0054P00000ADnY9QAL","2020-08-26 20:14:44","0054P00000ADnY9QAL","2021-08-29 14:27:46","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","Cyndi Alexander;Jason Rose;Kempton Presley","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019pWyzEAE","0034P00002cW2iuQAC","0014P00002ZthsOQAR","1","1","","","0","2020-08-26 13:00:00","2020-08-26 00:00:00","60","8/26/2020  - Re-affirm M&R's commitment to 16k membership - and gain agreement on receiving membership in Sept; Agreement for contingency plan","0014P00002ZthsOQAR","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-08-26 20:16:10","0054P00000ADnY9QAL","2020-08-26 20:16:10","0054P00000ADnY9QAL","2021-08-29 14:27:46","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019pjx2EAA","0034P00002cW2iuQAC","0066f000012qh7HAAQ","3","1","AH M&R Web Meeting Post QBR","","0","2020-08-28 16:00:00","2020-08-28 00:00:00","60","8.28.2020 - Discussed opportunity in 2020 to improve performance 4% MoM, Data received, expected, and SUPD set up","0014P00002ZthsOQAR","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-08-28 16:55:46","0054P00000ADnY9QAL","2020-08-28 16:55:46","0054P00000ADnY9QAL","2021-08-29 14:27:47","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019q2QYEAY","0036f00003IFwbsAAD","0066f000012KkkgAAC","1","1","Colorado Access - Discovery Wkshop 2.0","","0","2020-08-31 19:00:00","2020-08-31 00:00:00","60","Met with Janet and reviewed the deck similar to what Matt and I presented to CareOregon - medicaid focus where we used Rx Claims and Eligibility files to locate the most complex members via high Rx utilization, large prescriber count, high prevalence of chronic conditions.   Janet is very impressed with our approach to targeting members and could see us a partner to target the complex members as part of their ACO to work on the behavioral health focus as well as Diabetes, Asthma, and COPD.  She also brought up the idea of us helping them secure contracting eith the State Medicaid group since most of the ROI towards overcoming SDOH, lowering cost of care, closing care gaps, etc would go to the medicaid organization  Next STeps: Send NDA, complete initial analysis so we can provide estimated budget numbers, send details about compliance, share strategies around targeting transient populations","0014P00002CSj8LQAT","0054P00000Bb0mQQAR","","0","Busy","0","","","","2020-09-01 13:33:57","0054P00000Bb0mQQAR","2020-09-01 13:33:57","0054P00000Bb0mQQAR","2021-09-05 13:15:20","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019qK1REAU","0036f00003IFfe6AAD","0066f000012KWBkAAO","1","1","AdhereHealth Intro Call","Zoom","0","2020-09-02 19:30:00","2020-09-02 00:00:00","30","Intro call on 9/2 with Kristi Schmidley, Director Care Innovation Sara Baughn, Matt Flier, Scott Sharpton ?	Kristi?s role is to manage nurses and social workers that are providing case management to members ?	Works with provider network to implement a care plan ?	Commercial only plan, majority of the business is ASO. Provides same type of services for fully insured and ASO ?	Plan?s objective is to delight and retain employers  ?	Parent company Fairview also owns a PBM ?Clearscript?. 80% of the members use this PBM ?	Clearscript has MTM program with many rules and triggers ?	Is also looking at specialty drugs and site of care  ?	Clearscript engages with members via phone or video ?	Pharmacists reach out to the providers  ?	*Potential opportunity for pharmacy at home/AdhereRx  ?	Not sure that Kristi has buying decision power. She had a hard stop for another meeting.  ?	Will reconnect to further discuss AdhereRx.","0014P00002E8tkAQAR","0056f00000AHQRsAAP","","0","Busy","0","","","","2020-09-03 13:51:02","0056f00000AHQRsAAP","2020-09-03 13:51:20","0056f00000AHQRsAAP","2021-09-05 13:15:21","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019qq23EAA","0036f00003HhqWuAAJ","0064P00000m314lQAA","1","1","AdhereHealth Intro Meeting with Blue Shield California","1-872-444-6434,,,220042356#","0","2020-09-08 21:00:00","2020-09-08 00:00:00","60","We look forward to introducing you to AdhereHealth and potential value that we could bring to Blue Shield of California.  Please find web meeting link below.  The conference call number is also included for the option to join the audio by phone and web by computer.  Thank you, Dawn ________________________________________________________________________________ Join Microsoft Teams Meeting<https://teams.microsoft.com/l/meetup-join/19%3ameeting_ZThjNmNhYjgtMzAwNS00ZTU3LWJjNTMtOGZmZGUyYzJiMGQw%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22eef97844-2ea8-40b1-8f01-a80ebd463db9%22%7d> +1 872-444-6434<tel:+1%20872-444-6434,,220042356#>   United States, Chicago (Toll) Conference ID: 220 042 356# Local numbers<https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=220042356> | Reset PIN<https://mysettings.lync.com/pstnconferencing> | Learn more about Teams<https://aka.ms/JoinTeamsMeeting> | Meeting options<https://teams.microsoft.com/meetingOptions/?organizerId=eef97844-2ea8-40b1-8f01-a80ebd463db9&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_ZThjNmNhYjgtMzAwNS00ZTU3LWJjNTMtOGZmZGUyYzJiMGQw@thread.v2&messageId=0&language=en-US> ________________________________________________________________________________ [cid:image001.jpg@01D6810C.8D8829B0] Dawn Aston Vice President Business Development mobile 303.717.9954 email dawn.aston@adherehealth.com<mailto:dawn.aston@adherehealth.com> www.adherehealth.com<http://www.adherehealth.com> [linkedin]<http://www.linkedin.com/company/pharmmd>","0014P00002E8tiCQAR","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-09-09 00:13:29","0054P00000ADnY9QAL","2020-09-09 00:13:29","0054P00000ADnY9QAL","2021-09-12 12:37:45","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019qq28EAA","000000000000000AAA","0066f000012BZNcAAO","0","1","UHC Data IT Call with AH IT Data Team","","0","2020-09-08 18:30:00","2020-09-08 00:00:00","60","9/8/2020 - UHC IT Data Call","0014P00002CSkAiQAL","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-09-09 00:15:25","0054P00000ADnY9QAL","2020-09-09 00:15:26","0054P00000ADnY9QAL","2021-09-12 12:37:45","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019qyXtEAI","0034P00002cW2l0QAC","0014P00002Th1AEQAZ","2","1","Bi_Weekly Meeting","","0","2020-09-09 14:00:00","2020-09-09 00:00:00","60","9.9.20 - Review performance, discuss QBR agenda etc.","0014P00002Th1AEQAZ","0054P00000ADnY9QAL","","0","Busy","0","","0","0","2020-09-09 23:35:18","0054P00000ADnY9QAL","2021-07-06 20:29:57","0056f000009s6VMAAY","2021-09-12 12:37:45","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019r7w3EAA","000000000000000AAA","0066f000012qh7HAAQ","0","1","Bi-Weekly Performance Review","","0","2020-09-11 16:00:00","2020-09-11 00:00:00","60","9.10.2020 - Assisted with preparing meeting materials based on agenda finalized with Kathy yesterday; Discussed volume requirements - UHC M&R to send 19k in Sept increasing to 24k in Oct;","0014P00002ZthsOQAR","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-09-11 04:36:01","0054P00000ADnY9QAL","2020-09-11 04:36:01","0054P00000ADnY9QAL","2021-09-12 12:37:46","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019rEjdEAE","0034P00002cW2l0QAC","000000000000000AAA","4","0","Adhere Health ELT Meeting Q3","webex","0","2020-09-14 14:00:00","2020-09-14 00:00:00","60","Adhere Health Quarterly Executive Meeting We will have Jason Rose the CEO for Adhere Health presenting data and services for the Q3 meeting. Kristen -- Do not delete or change any of the following text. -- When it's time, join your Webex meeting here. Meeting number (access code): 161 722 2958 Meeting password: meQDKWD@288 Join meeting<https://optum.webex.com/optum/j.php?MTID=m1abdb43e13ca2222e069c75fb6619820> Tap to join from a mobile device (attendees only) +1-763-957-6300,,1617222958##<tel:%2B1-763-957-6300,,*01*1617222958%23%23*01*> US/Canada (Preferred) Join by phone 1-763-957-6300 US/Canada (Preferred) Global call-in numbers<https://optum.webex.com/optum/globalcallin.php?MTID=m03fa275c11f6474c3dcd81401c0597d3> Join from a video system or application Dial 1617222958@optum.webex.com<sip:1617222958@optum.webex.com> You can also dial 173.243.2.68 and enter your meeting number. Join using Microsoft Lync or Microsoft Skype for Business Dial 1617222958.optum@lync.webex.com<sip:1617222958.optum@lync.webex.com> If you are a host, click here<https://optum.webex.com/optum/j.php?MTID=m3e19d3b13bb014dd50c74b8f84a449b3> to view host information. Need help? Go to http://help.webex.com This e-mail, including attachments, may include confidential and/or proprietary information, and may be used only by the person or entity to which it is addressed. If the reader of this e-mail is not the intended recipient or his or her authorized agent, the reader is hereby notified that any dissemination, distribution or copying of this e-mail is prohibited. If you have received this e-mail in error, please notify the sender by replying to this message and delete this e-mail immediately.","0014P00002Th1AEQAZ","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-09-12 00:49:34","0054P00000ADnY9QAL","2020-09-12 00:49:34","0054P00000ADnY9QAL","2022-06-14 14:08:09","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019rEjnEAE","000000000000000AAA","0064P00000oPm5XQAS","0","1","[External] Adhere Health Presentation - Medicaid","","0","2020-09-14 21:00:00","2020-09-14 00:00:00","60","This e-mail, including attachments, may include confidential and/or proprietary information, and may be used only by the person or entity to which it is addressed. If the reader of this e-mail is not the intended recipient or his or her authorized agent, the reader is hereby notified that any dissemination, distribution or copying of this e-mail is prohibited. If you have received this e-mail in error, please notify the sender by replying to this message and delete this e-mail immediately.","0014P00002E8sV7QAJ","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-09-12 00:50:05","0054P00000ADnY9QAL","2020-09-12 00:50:06","0054P00000ADnY9QAL","2021-09-19 13:42:48","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019rEk2EAE","0034P00002ZRZmfQAH","000000000000000AAA","2","0","[External] Review Proposal","WebEx Info Below","0","2020-09-16 21:00:00","2020-09-16 00:00:00","30","-- Do not delete or change any of the following text. -- When it's time, join your Webex meeting here. Meeting number (access code): 135 190 4952 Meeting password: t245pF3yGC@ Join meeting<https://uhc.webex.com/uhc/j.php?MTID=m17311a2a00a9c62b2c6d244649fb28c9> Tap to join from a mobile device (attendees only) +1-763-957-6400,,1351904952##<tel:%2B1-763-957-6400,,*01*1351904952%23%23*01*> US/Canada (Preferred) Join by phone 1-763-957-6400 US/Canada (Preferred) Global call-in numbers<https://uhc.webex.com/uhc/globalcallin.php?MTID=mecdbd0d2965079822bd37e0fd0f38552> Join from a video system or application Dial 1351904952@uhc.webex.com<sip:1351904952@uhc.webex.com> You can also dial 173.243.2.68 and enter your meeting number. Join using Microsoft Lync or Microsoft Skype for Business Dial 1351904952.uhc@lync.webex.com<sip:1351904952.uhc@lync.webex.com> If you are a host, click here<https://uhc.webex.com/uhc/j.php?MTID=m5af5ae28a43aa4cae2db39bdc1ab1273> to view host information. Need help? Go to http://help.webex.com This e-mail, including attachments, may include confidential and/or proprietary information, and may be used only by the person or entity to which it is addressed. If the reader of this e-mail is not the intended recipient or his or her authorized agent, the reader is hereby notified that any dissemination, distribution or copying of this e-mail is prohibited. If you have received this e-mail in error, please notify the sender by replying to this message and delete this e-mail immediately.","","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-09-12 00:50:39","0054P00000ADnY9QAL","2020-09-12 00:50:39","0054P00000ADnY9QAL","2021-09-19 13:42:49","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019rN6uEAE","0036f00003Jf1QXAAZ","000000000000000AAA","1","0","Notes","","0","2020-09-14 17:00:00","2020-09-14 00:00:00","60","7/16 LM with his assistant/receptionist  7/16 Tried calling - line rang and then disconnected - unable to LVM - sent email  7/10 ZoomInfo does not provide any contact information for a CMO  7/10 Spoke with Jason - confirmed his email - he said he gets 100s of emails a day and requested I resend an email - said that he would like to direct our information to the CMO and see if it is something that he would be interested in","0014P00002E8tYsQAJ","0056f00000AHQRsAAP","","0","Busy","0","","","","2020-09-14 16:29:29","0056f00000AHQRsAAP","2020-09-14 16:29:29","0056f00000AHQRsAAP","2021-09-19 13:42:48","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019rQMLEA2","000000000000000AAA","0064P00000oPm5XQAS","0","1","[External] Adhere Health Presentation - Medicaid","","0","2020-09-14 21:00:00","2020-09-14 00:00:00","60","-- Do not delete or change any of the following text. -- When it's time, join your Webex meeting here. Meeting number (access code): 135 506 4123 Meeting password: ihGitdH*367 Join meeting<https://uhc.webex.com/uhc/j.php?MTID=me35ca0200ef47af7c734cbce340c4813> Tap to join from a mobile device (attendees only) +1-763-957-6400,,1355064123##<tel:%2B1-763-957-6400,,*01*1355064123%23%23*01*> US/Canada (Preferred) Join by phone 1-763-957-6400 US/Canada (Preferred) Global call-in numbers<https://uhc.webex.com/uhc/globalcallin.php?MTID=m9d732060d3e6773cc5c2db093a43acd8> Join from a video system or application Dial 1355064123@uhc.webex.com<sip:1355064123@uhc.webex.com> You can also dial 173.243.2.68 and enter your meeting number. Join using Microsoft Lync or Microsoft Skype for Business Dial 1355064123.uhc@lync.webex.com<sip:1355064123.uhc@lync.webex.com> If you are a host, click here<https://uhc.webex.com/uhc/j.php?MTID=m2bdc7bd57ee7761431a18840fd05220c> to view host information. Need help? Go to http://help.webex.com This e-mail, including attachments, may include confidential and/or proprietary information, and may be used only by the person or entity to which it is addressed. If the reader of this e-mail is not the intended recipient or his or her authorized agent, the reader is hereby notified that any dissemination, distribution or copying of this e-mail is prohibited. If you have received this e-mail in error, please notify the sender by replying to this message and delete this e-mail immediately.","0014P00002E8sV7QAJ","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-09-14 23:40:27","0054P00000ADnY9QAL","2020-09-14 23:40:27","0054P00000ADnY9QAL","2021-09-19 13:42:48","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019rQNTEA2","0036f00003HioBfAAJ","0066f000012KD31AAG","3","1","Bi-weekly performance discussion","","0","2020-09-14 14:00:00","2020-09-14 00:00:00","60","9/14/2020- Call today with UHC NC team to discuss performance; Added renewal discussion to be top of agenda for next  meeting on 9/24","0014P00002CSivIQAT","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-09-14 23:43:19","0054P00000ADnY9QAL","2020-09-14 23:43:19","0054P00000ADnY9QAL","2021-09-19 13:42:48","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019rV1XEAU","000000000000000AAA","0064P00000oPuNMQA0","0","1","Adhere Health Next Steps","","0","2020-09-15 19:30:00","2020-09-15 00:00:00","30","Folks 8/26:Due to SOW in risk process and not executed ? I am moving the meeting out 2 weeks,  I will continue to push to see what can be done to get his completed. 9/9:  Pending the routing of SOW for signature ? will move out 1 week Pre-scheduling the meeting in hope the SOW is fulling executed so we can talk about the next steps related to data sharing. -- Do not delete or change any of the following text. -- When it's time, join your Webex meeting here. Meeting number (access code): 135 850 6520 Meeting password: Q26Xcyj8Kv@ Join meeting<https://uhc.webex.com/uhc/j.php?MTID=md56eb1d98cd15dc77b4b1824ad09f4f2> Tap to join from a mobile device (attendees only) +1-763-957-6400,,1358506520##<tel:%2B1-763-957-6400,,*01*1358506520%23%23*01*> US/Canada (Preferred) Join by phone 1-763-957-6400 US/Canada (Preferred) Global call-in numbers<https://uhc.webex.com/uhc/globalcallin.php?MTID=m8c176b685231bf552fefbb1e0accdf89> Join from a video system or application Dial 1358506520@uhc.webex.com<sip:1358506520@uhc.webex.com> You can also dial 173.243.2.68 and enter your meeting number. Join using Microsoft Lync or Microsoft Skype for Business Dial 1358506520.uhc@lync.webex.com<sip:1358506520.uhc@lync.webex.com> If you are a host, click here<https://uhc.webex.com/uhc/j.php?MTID=mcba7316dc050cd549d046c7a237fda4d> to view host information. Need help? Go to http://help.webex.com This e-mail, including attachments, may include confidential and/or proprietary information, and may be used only by the person or entity to which it is addressed. If the reader of this e-mail is not the intended recipient or his or her authorized agent, the reader is hereby notified that any dissemination, distribution or copying of this e-mail is prohibited. If you have received this e-mail in error, please notify the sender by replying to this message and delete this e-mail immediately.","0014P00002CSkAiQAL","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-09-15 16:39:20","0054P00000ADnY9QAL","2021-10-19 20:02:52","0056f00000ALoScAAL","2021-10-19 20:02:52","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f000019rf2XEAQ","000000000000000AAA","0066f000013LjqeAAC","0","1","Medicare Stars Push- Optima Health/AdhereHealth","Microsoft Teams Meeting","0","2020-09-23 14:00:00","2020-09-23 00:00:00","60","________________________________________________________________________________ Join Microsoft Teams Meeting<https://teams.microsoft.com/l/meetup-join/19%3ameeting_MTgyNGMzMGQtNjQzZC00ZDgyLTlhMjMtMjMzOTM2ZGNiYTgx%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d> +1 872-444-6434<tel:+1%20872-444-6434,,341767616#>   United States, Chicago (Toll) Conference ID: 341 767 616# Local numbers<https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=341767616> | Reset PIN<https://mysettings.lync.com/pstnconferencing> | Learn more about Teams<https://aka.ms/JoinTeamsMeeting> | Meeting options<https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_MTgyNGMzMGQtNjQzZC00ZDgyLTlhMjMtMjMzOTM2ZGNiYTgx@thread.v2&messageId=0&language=en-US> ________________________________________________________________________________","0016f00002aksC6AAI","0056f00000AHQRsAAP","","0","Busy","0","","","","2020-09-16 20:29:04","0056f00000AHQRsAAP","2020-09-16 20:29:04","0056f00000AHQRsAAP","2021-09-26 15:03:20","1","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001AHblIEAT","0034P00002cW2l0QAC","0014P00002Th1AEQAZ","1","1","Bi-Weekly Meeting","","0","2020-09-23 14:30:00","2020-09-23 00:00:00","60","9/23/2020 - Reviewed performance, MRP is a concern","0014P00002Th1AEQAZ","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-09-24 02:00:44","0054P00000ADnY9QAL","2020-09-24 02:00:45","0054P00000ADnY9QAL","2021-09-26 15:03:20","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001AHblSEAT","0034P00002cW2lKQAS","0066f000011mTQsAAM","2","1","QIM Measures and Monthly Performance","","0","2020-09-24 03:00:00","2020-09-23 00:00:00","30","9/23/20 - Status of QIM Measures, Amendment, Next Steps and Monthly Performance","0014P00002CSk7jQAD","0054P00000ADnY9QAL","","0","Busy","0","","","","2020-09-24 02:02:30","0054P00000ADnY9QAL","2020-09-24 02:02:30","0054P00000ADnY9QAL","2021-09-26 15:03:20","1","","0","","","","","","","","","","","0","10BusinessDays","","","Past Meeting","","","1","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
