,updatedAt,createdAt,name,label,type,fieldType,description,groupName,options,createdUserId,updatedUserId,displayOrder,calculated,externalOptions,archived,hasUniqueValue,hidden,modificationMetadata,formField,calculationFormula,showCurrencySymbol,hubspotDefined,referencedObjectType
161,2024-01-04T17:13:53.661Z,2023-12-07T14:09:40.207Z,each_bdt_member_has_been_identified__c,Each BDT member has been identified,enumeration,booleancheckbox,,salesforceinformation,"[{'label': 'Yes', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",,52669308,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
162,2023-12-07T14:09:27.361Z,2023-12-07T14:09:27.361Z,efforts_estimate__c,Efforts/Estimate,string,textarea,,salesforceinformation,[],,,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
163,2023-12-07T14:09:37.007Z,2023-12-07T14:09:37.007Z,eligibility_rate__c,Eligibility Rate % (R-E),number,number,,salesforceinformation,[],,,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
164,2023-12-07T14:09:21.877Z,2023-12-07T14:09:21.877Z,eligibility_rate_mtm__c,Eligibility Rate % (MTM),number,number,,salesforceinformation,[],,,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
165,2024-01-11T21:05:48.283Z,2024-01-11T17:31:06.687Z,enrollment_month_pp__c,Enrollment Month (PP),number,calculation_equation,,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(12 - month(closedate)),,,
166,2023-12-07T14:09:18.084Z,2023-12-07T14:09:18.084Z,enter_budget_cfo_approval_actual_date__c,Budget / CFO Approval (Actual Date),date,date,,salesforceinformation,[],,,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
167,2024-01-11T21:06:16.716Z,2024-01-11T17:31:33.034Z,est_call_list__c,Est. Call List,number,calculation_equation,,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,((commerical_members_adhererx__c * 0.05) + (medicare_duals__c * 0.4) + (medicare_qhp__c * 0.25) + (medicare_members_adhererr__c * 0.2) + (medicaid_members_adhererx__c * 0.3)),,,
168,2024-01-11T21:06:17.244Z,2024-01-11T17:31:33.438Z,est_consumer_into_billable__c,Est. Consumer % into Billable,number,calculation_equation,,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(est_call_list__c * 0.03),,,
169,2024-01-11T21:06:17.876Z,2024-01-11T17:31:33.842Z,est_conv_into_billable_w__c,W Est. Conv % into Billable AdhereRx,number,calculation_equation,(W) Weighted - Est_Consumer_into_Billable__c * Probability,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(est_consumer_into_billable__c * hs_forecast_probability),,,
170,2023-12-07T14:09:47.847Z,2023-12-07T14:09:47.847Z,estimated_go_live_date__c,Estimated Go Live Date,date,date,,salesforceinformation,[],,,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
171,2024-01-11T21:06:13.971Z,2024-01-11T17:31:30.024Z,estimated_total_contracted_members__c,Total Members,number,calculation_equation,Total Estimated Members to be contracted,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(members_mtm__c + members_p3link__c + members_r_e__c + members_qilink__c + members_r_hp__c),,,
172,2024-01-04T17:13:54.474Z,2023-12-07T14:09:43.806Z,executive_sponsor__c,Executive Sponsor,enumeration,select,,salesforceinformation,"[{'label': 'Jason Rose', 'value': 'Jason Rose', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Cyndi Alexander', 'value': 'Cyndi Alexander', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'David Millen', 'value': 'David Millen', 'description': '', 'displayOrder': 2, 'hidden': False}, {'label': 'Kempton Presley', 'value': 'Kempton Presley', 'description': '', 'displayOrder': 3, 'hidden': False}, {'label': 'Glenn Wirick', 'value': 'Glenn Wirick', 'description': '', 'displayOrder': 4, 'hidden': False}]",,52669308,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
173,2024-01-11T21:06:31.875Z,2024-01-11T17:31:46.104Z,expected_ahp_customers__c,Total AdherePack Expected Customers,number,calculation_equation,,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(expected_ahp_medicaid_customers__c + expected_ahp_other_customers__c),,,
174,2024-01-11T21:06:27.740Z,2024-01-11T17:31:42.553Z,expected_ahp_medicaid_customers__c,Expected AHP Medicaid Customers,number,calculation_equation,,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(((medicaid_patients__c * 0.4) * 0.06) * 0.1),,,
175,2024-01-11T21:06:29.841Z,2024-01-11T17:31:44.340Z,expected_ahp_other_customers__c,Expected AHP Other Customers,number,calculation_equation,Other Patients * (at Risk Pop (40%))*(Referral Candidates (6%)*(Expected Cust10%),sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(((other_patients_commercial_mapd_dsnp__c * 0.4) * 0.06) * 0.1),,,
176,2023-12-07T14:09:41.287Z,2023-12-07T14:09:41.287Z,expected_attendees_v__c,Expected Attendees (V),number,number,,salesforceinformation,[],,,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
177,2023-12-07T14:09:34.666Z,2023-12-07T14:09:34.666Z,expected_customers_ahp__c,Expected Customers (AHP),number,number,,salesforceinformation,[],,,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
178,2023-12-07T14:09:50.691Z,2023-12-07T14:09:50.691Z,expected_injections_v__c,Expected Injections (V),number,number,,salesforceinformation,[],,,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
179,2024-01-04T17:13:55.257Z,2023-12-07T14:09:45.801Z,eye_exam__c,Diabetes Care – Eye Exam (CDC),enumeration,booleancheckbox,,salesforceinformation,"[{'label': 'Yes', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",,52669308,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
180,2023-12-07T14:09:27.576Z,2023-12-07T14:09:27.576Z,eye_exam_price__c,Eye Exam Price,number,number,,salesforceinformation,[],,,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,True,,
181,2023-12-07T14:09:20.852Z,2023-12-07T14:09:20.852Z,file_receive_date__c,Expected File Receive Date,date,date,,salesforceinformation,[],,,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
182,2023-12-07T14:09:18.535Z,2023-12-07T14:09:18.535Z,final_pricing_scope_agreed__c,Buyer finalizes and accepts pricing,date,date,,salesforceinformation,[],,,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
183,2024-01-04T17:13:55.343Z,2023-12-07T14:09:46.087Z,final_sow_contract_proposals__c,"Attach final SOW, BAA, MSA, proposal",enumeration,booleancheckbox,,salesforceinformation,"[{'label': 'Yes', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",,52669308,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
184,2023-12-07T14:09:36.426Z,2023-12-07T14:09:36.426Z,forecasted_pt_volume_pp__c,Forecasted Pt Volume (PP),number,number,,salesforceinformation,[],,,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
185,2024-01-11T21:05:31.850Z,2024-01-11T17:30:53.459Z,grand_aacv_adj_gross_revenue__c,Grand AACV Adj Gross Revenue,number,calculation_equation,,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(aacv_adj_gross_revenue_r_hp__c + aacv_adj_gross_revenue_r_e__c + aacv_adj_gross_revenue_mtm__c + aacv_adj_gross_revenue_adhererx__c + aacv_adj_gross_revenue_pp__c + aacv_adj_gross_revenue_p3link__c + aacv_adj_gross_revenue_qilink__c + aacv_adj_gross_revenue_s__c + aacv_adj_gross_revenue_q__c + aacv_adj_gross_revenue_d__c),,,
186,2024-01-11T21:06:38.214Z,2024-01-11T17:31:52.519Z,grand_aacv_adj_gross_rx_cc__c,AACV Adj Gross Rx + CC,number,calculation_equation,,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(aacv_adj_gross_revenue_adhererx__c + aacv_adj_gross_revenue_cc__c),,,
187,2024-01-11T21:06:38.716Z,2024-01-11T17:31:52.955Z,grand_aacv_adj_net_rx_cc__c,AACV Adj Net Rx + CC,number,calculation_equation,,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(aacv_adj_net_revenue_adhererx__c + aacv_adj_net_revenue_cc__c),,,
188,2024-01-11T21:05:30.797Z,2024-01-11T17:30:52.553Z,grand_aacv_gross_revenue__c,Grand AACV Gross Revenue,number,calculation_equation,,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(aacv_gross_revenue_r_hp__c + aacv_gross_revenue_r_e__c + aacv_gross_revenue_mtm__c + aacv_gross_revenue_adhererx__c + aacv_gross_revenue_pp__c + aacv_gross_revenue_p3link__c + aacv_gross_revenue_qilink__c + aacv_gross_revenue_s__c + aacv_gross_revenue_q__c + aacv_gross_revenue_d__c + aacv_gross_revenue_cc__c),,,
189,2024-01-11T21:06:37.655Z,2024-01-11T17:31:52.059Z,grand_aacv_gross_rx_cc_only__c,AACV Gross Rx + CC,number,calculation_equation,,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(aacv_gross_revenue_adhererx__c + aacv_gross_revenue_cc__c + uw_total_vaccine_gross_annual__c + uw_adherepack__c),,,
190,2024-01-11T21:05:31.249Z,2024-01-11T17:30:53.003Z,grand_aacv_net_revenue__c,Grand AACV Net Revenue,number,calculation_equation,,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(aacv_net_revenue_r_hp__c + aacv_net_revenue_r_e__c + aacv_net_revenue_mtm__c + aacv_net_revenue_adhererx__c + aacv_net_revenue_pp__c + aacv_net_revenue_p3link__c + aacv_net_revenue_qilink__c + aacv_net_revenue_s__c + aacv_net_revenue_q__c + aacv_net_revenue_d__c),,,
191,2024-01-10T19:55:03.989Z,2024-01-10T19:55:03.989Z,grand_aacv_net_rx_cc__c,UW Rx + CC (net)	,number,calculation_equation,AACV Net Rx + CC,salesforceinformation,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,((uw_adhererx_net__c + uw_adherepack__c) + uw_total_vaccine_net_annual__c),False,,
192,2024-01-11T21:05:33.028Z,2024-01-11T17:30:54.345Z,grand_predicted_monthly_amount__c,Grand Predicted Monthly Amount,number,calculation_equation,,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(predicted_monthly_amount_r_hp__c + predicted_monthly_amount_r_e__c + predicted_monthly_amount_mtm__c + predicted_monthly_amount_adhererx__c + predicted_monthly_amount_pp__c + predicted_monthly_amount_p3link__c + predicted_monthly_amount_qilink__c + predicted_monthly_amount_s__c + predicted_monthly_amount_q__c + predicted_monthly_amount_d__c),,,
193,2024-01-11T21:05:32.490Z,2024-01-11T17:30:53.912Z,grand_tcv_gross_revenue__c,Grand TCV Gross Revenue,number,calculation_equation,,sf-calculated,[],52669308,52669308,-1,True,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': True}",False,(tcv_gross_revenue_r_hp__c + tcv_gross_revenue_r_e__c + tcv_gross_revenue_mtm__c + tcv_gross_revenue_adhererx__c + tcv_gross_revenue_pp__c + tcv_gross_revenue_p3link__c + tcv_gross_revenue_qilink__c + tcv_gross_revenue_s__c + tcv_gross_revenue_q__c + tcv_gross_revenue_d__c),,,
194,2024-01-04T17:13:50.198Z,2023-12-07T14:09:25.972Z,high_risk_medication_hrm__c,High Risk Medication (HRM),enumeration,booleancheckbox,,salesforceinformation,"[{'label': 'Yes', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",,52669308,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
195,2023-12-07T14:09:23.437Z,2023-12-07T14:09:23.437Z,high_risk_medication_hrm_price__c,High Risk Medication (HRM) Price,number,number,,salesforceinformation,[],,,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,True,,
196,2024-01-04T17:13:54.626Z,2023-12-07T14:09:44.282Z,hiv__c,HIV (ADAP),enumeration,booleancheckbox,,salesforceinformation,"[{'label': 'Yes', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",,52669308,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
197,2023-12-07T14:09:36.119Z,2023-12-07T14:09:36.119Z,hiv_price__c,HIV Price,number,number,,salesforceinformation,[],,,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,True,,
198,2024-01-04T17:13:50.996Z,2023-12-07T14:09:29.889Z,hold_initial_discovery_mtg__c,Hold initial Introductory mtg,enumeration,booleancheckbox,,salesforceinformation,"[{'label': 'Yes', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",,52669308,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
199,2024-01-04T17:13:52.379Z,2023-12-07T14:09:34.894Z,hold_risk_discussion_meeting__c,MI#5: Hold Risk Discussion meeting,enumeration,booleancheckbox,,salesforceinformation,"[{'label': 'Yes', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'No', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",,52669308,-1,False,False,False,False,False,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,,
200,2022-05-27T23:49:19.828Z,2020-06-30T15:57:38.357Z,hs_acv,Annual contract value,number,number,The annual contract value (ACV) of this deal.,deal_revenue,[],,,-1,True,False,,False,False,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,True,True,
201,2023-12-12T14:52:22.589Z,1970-01-01T00:00:00Z,hs_all_assigned_business_unit_ids,Business units,enumeration,checkbox,The business units this record is assigned to.,dealinformation,[],,,-1,False,True,,False,False,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': False}",False,,,True,
202,2023-05-15T18:53:29.419Z,2022-05-02T19:41:37.305Z,hs_all_collaborator_owner_ids,Deal Collaborator,enumeration,checkbox,Owner ids of the users involved in closing the deal,dealinformation,[],,,-1,False,True,,False,False,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,True,OWNER
203,2023-08-11T16:42:34.454Z,2021-11-23T15:31:07.889Z,hs_all_deal_split_owner_ids,Deal Split Users,enumeration,select,The owner ids of all associated Deal Splits. This property is set automatically by HubSpot.,dealinformation,[],,,-1,True,True,,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,True,
204,2022-09-14T18:51:50.301Z,2022-05-06T19:22:23.694Z,hs_analytics_latest_source,Latest Source,enumeration,number,Source for the contact either directly or indirectly associated with the last session activity for this deal,analyticsinformation,"[{'label': 'Organic Search', 'value': 'ORGANIC_SEARCH', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Paid Search', 'value': 'PAID_SEARCH', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'Email Marketing', 'value': 'EMAIL_MARKETING', 'description': '', 'displayOrder': 2, 'hidden': False}, {'label': 'Organic Social', 'value': 'SOCIAL_MEDIA', 'description': '', 'displayOrder': 3, 'hidden': False}, {'label': 'Referrals', 'value': 'REFERRALS', 'description': '', 'displayOrder': 4, 'hidden': False}, {'label': 'Other Campaigns', 'value': 'OTHER_CAMPAIGNS', 'description': '', 'displayOrder': 5, 'hidden': False}, {'label': 'Direct Traffic', 'value': 'DIRECT_TRAFFIC', 'description': '', 'displayOrder': 6, 'hidden': False}, {'label': 'Offline Sources', 'value': 'OFFLINE', 'description': '', 'displayOrder': 7, 'hidden': False}, {'label': 'Paid Social', 'value': 'PAID_SOCIAL', 'description': '', 'displayOrder': 8, 'hidden': False}]",,,-1,True,False,,False,False,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,if is_present(string(hs_analytics_latest_source_contact)) then string(hs_analytics_latest_source_contact) else string(hs_analytics_latest_source_company),False,True,
205,2022-09-14T18:51:50.301Z,2022-05-02T21:06:22.930Z,hs_analytics_latest_source_company,Latest Source Company,enumeration,select,Source for the company with an associated contact with the last session activity for this deal,analyticsinformation,"[{'label': 'Organic Search', 'value': 'ORGANIC_SEARCH', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Paid Search', 'value': 'PAID_SEARCH', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'Email Marketing', 'value': 'EMAIL_MARKETING', 'description': '', 'displayOrder': 2, 'hidden': False}, {'label': 'Organic Social', 'value': 'SOCIAL_MEDIA', 'description': '', 'displayOrder': 3, 'hidden': False}, {'label': 'Referrals', 'value': 'REFERRALS', 'description': '', 'displayOrder': 4, 'hidden': False}, {'label': 'Other Campaigns', 'value': 'OTHER_CAMPAIGNS', 'description': '', 'displayOrder': 5, 'hidden': False}, {'label': 'Direct Traffic', 'value': 'DIRECT_TRAFFIC', 'description': '', 'displayOrder': 6, 'hidden': False}, {'label': 'Offline Sources', 'value': 'OFFLINE', 'description': '', 'displayOrder': 7, 'hidden': False}, {'label': 'Paid Social', 'value': 'PAID_SOCIAL', 'description': '', 'displayOrder': 8, 'hidden': False}]",,,-1,False,False,,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,True,
206,2022-09-14T18:51:50.301Z,2022-05-02T21:03:52.928Z,hs_analytics_latest_source_contact,Latest Source Contact,enumeration,select,Source for the directly associated contact with the last session activity for this deal,analyticsinformation,"[{'label': 'Organic Search', 'value': 'ORGANIC_SEARCH', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Paid Search', 'value': 'PAID_SEARCH', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'Email Marketing', 'value': 'EMAIL_MARKETING', 'description': '', 'displayOrder': 2, 'hidden': False}, {'label': 'Organic Social', 'value': 'SOCIAL_MEDIA', 'description': '', 'displayOrder': 3, 'hidden': False}, {'label': 'Referrals', 'value': 'REFERRALS', 'description': '', 'displayOrder': 4, 'hidden': False}, {'label': 'Other Campaigns', 'value': 'OTHER_CAMPAIGNS', 'description': '', 'displayOrder': 5, 'hidden': False}, {'label': 'Direct Traffic', 'value': 'DIRECT_TRAFFIC', 'description': '', 'displayOrder': 6, 'hidden': False}, {'label': 'Offline Sources', 'value': 'OFFLINE', 'description': '', 'displayOrder': 7, 'hidden': False}, {'label': 'Paid Social', 'value': 'PAID_SOCIAL', 'description': '', 'displayOrder': 8, 'hidden': False}]",,,-1,False,False,,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,True,
207,2022-09-14T18:51:50.301Z,2022-05-06T19:25:58.108Z,hs_analytics_latest_source_data_1,Latest Source Data 1,string,number,Additional source details of the last session attributed to any contacts that are directly or indirectly associated with this deal,analyticsinformation,[],,,-1,True,False,,False,False,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,if is_present(string(hs_analytics_latest_source_contact)) then string(hs_analytics_latest_source_data_1_contact) else string(hs_analytics_latest_source_data_1_company),,True,
208,2022-09-14T18:51:50.301Z,2022-05-02T21:10:23.992Z,hs_analytics_latest_source_data_1_company,Latest Source Data 1 Company,string,text,Additional source details of the last session attributed to any contacts that are indirectly associated with this deal (via a company association),analyticsinformation,[],,,-1,False,False,,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,True,
209,2022-09-14T18:51:50.301Z,2022-05-02T21:09:39.907Z,hs_analytics_latest_source_data_1_contact,Latest Source Data 1 Contact,string,text,Additional source details of the last session attributed to any contacts that are directly associated with this deal,analyticsinformation,[],,,-1,False,False,,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,True,
210,2022-09-14T18:51:50.301Z,2022-05-06T19:26:53.632Z,hs_analytics_latest_source_data_2,Latest Source Data 2,string,number,Additional source details of the last session attributed to any contacts that are directly or indirectly associated with this deal,analyticsinformation,[],,,-1,True,False,,False,False,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,if is_present(string(hs_analytics_latest_source_contact)) then string(hs_analytics_latest_source_data_2_contact) else string(hs_analytics_latest_source_data_2_company),,True,
211,2022-09-14T18:51:50.301Z,2022-05-02T21:13:35.323Z,hs_analytics_latest_source_data_2_company,Latest Source Data 2 Company,string,text,Additional source details of the last session attributed to any contacts that are indirectly associated with this deal,analyticsinformation,[],,,-1,False,False,,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,True,
212,2022-09-14T18:51:50.301Z,2022-05-02T21:12:11.033Z,hs_analytics_latest_source_data_2_contact,Latest Source Data 2 Contact,string,text,Additional source details of the last session attributed to any contacts that are directly associated with this deal,analyticsinformation,[],,,-1,False,False,,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,True,
213,2022-09-14T18:51:50.301Z,2022-05-06T19:28:22.477Z,hs_analytics_latest_source_timestamp,Latest Source Timestamp,datetime,number,Timestamp of when latest source occurred for either a directly or indirectly associated contact,analyticsinformation,[],,,-1,True,False,,False,False,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,if is_present(string(hs_analytics_latest_source_contact)) then hs_analytics_latest_source_timestamp_contact else hs_analytics_latest_source_timestamp_company,,True,
214,2022-09-14T18:51:50.301Z,2022-05-02T21:23:31.015Z,hs_analytics_latest_source_timestamp_company,Latest Source Timestamp Company,datetime,date,Timestamp of when latest source occurred for an indirectly associated contact,analyticsinformation,[],,,-1,False,False,,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,True,
215,2022-09-14T18:51:50.301Z,2022-05-02T21:16:19.566Z,hs_analytics_latest_source_timestamp_contact,Latest Source Timestamp Contact,datetime,date,Timestamp of when latest source occurred for a directly associated contact,analyticsinformation,[],,,-1,False,False,,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,True,
216,2023-06-20T22:34:28.356Z,2019-08-06T02:41:53.038Z,hs_analytics_source,Original Source Type,enumeration,select,Original source for the contact with the earliest activity for this deal.,analyticsinformation,"[{'label': 'Organic Search', 'value': 'ORGANIC_SEARCH', 'displayOrder': 0, 'hidden': False}, {'label': 'Paid Search', 'value': 'PAID_SEARCH', 'displayOrder': 1, 'hidden': False}, {'label': 'Email Marketing', 'value': 'EMAIL_MARKETING', 'displayOrder': 2, 'hidden': False}, {'label': 'Organic Social', 'value': 'SOCIAL_MEDIA', 'displayOrder': 3, 'hidden': False}, {'label': 'Referrals', 'value': 'REFERRALS', 'displayOrder': 4, 'hidden': False}, {'label': 'Other Campaigns', 'value': 'OTHER_CAMPAIGNS', 'displayOrder': 5, 'hidden': False}, {'label': 'Direct Traffic', 'value': 'DIRECT_TRAFFIC', 'displayOrder': 6, 'hidden': False}, {'label': 'Offline Sources', 'value': 'OFFLINE', 'displayOrder': 7, 'hidden': False}, {'label': 'Paid Social', 'value': 'PAID_SOCIAL', 'displayOrder': 8, 'hidden': False}]",,,-1,False,False,,False,False,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyOptions': True, 'readOnlyValue': False}",False,,,True,
217,2023-06-20T22:34:28.356Z,2019-08-06T02:41:53.115Z,hs_analytics_source_data_1,Original Source Data 1,string,text,"Additional information about the original source for the associated contact, or associated company if there is no contact, with the oldest value for the Time first seen property.",analyticsinformation,[],,,-1,False,False,,False,False,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,True,
218,2023-06-20T22:34:28.356Z,2019-08-06T02:41:53.170Z,hs_analytics_source_data_2,Original Source Data 2,string,text,"Additional information about the original source for the associated contact, or associated company if there is no contact, with the oldest value for the Time first seen property.",analyticsinformation,[],,,-1,False,False,,False,False,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,True,
219,2022-05-27T23:55:02.326Z,2020-06-30T15:57:38.247Z,hs_arr,Annual recurring revenue,number,number,The annual recurring revenue (ARR) of this deal.,deal_revenue,[],,,-1,True,False,,False,False,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,True,True,
220,2023-08-11T16:42:34.454Z,2019-08-06T02:41:53.315Z,hs_campaign,HubSpot Campaign,string,text,The marketing campaign the deal is associated with,dealinformation,[],,,-1,False,True,,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': False}",False,,,True,
221,2023-06-20T22:32:28.368Z,2019-10-14T20:45:57.018Z,hs_closed_amount,Closed Deal Amount,number,calculation_equation,"Returns the amount if the deal is closed. Else, returns 0.",dealinformation,[],,,-1,False,False,,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,if (is_present(pipeline_probability(string(dealstage))) and pipeline_probability(string(dealstage)) >= 1) then amount else 0,True,True,
222,2023-06-20T22:11:07.210Z,2019-10-14T20:45:57.070Z,hs_closed_amount_in_home_currency,Closed Deal Amount In Home Currency,number,calculation_equation,"Returns the amount in home currency if the deal is closed. Else, returns 0.",dealinformation,[],,,-1,False,False,,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,if (is_present(pipeline_probability(string(dealstage))) and pipeline_probability(string(dealstage)) >= 1) then amount_in_home_currency else 0,True,True,
