,updatedAt,createdAt,name,label,type,fieldType,description,groupName,options,displayOrder,calculated,externalOptions,hasUniqueValue,hidden,hubspotDefined,modificationMetadata,formField,createdUserId,updatedUserId,archived,calculationFormula,showCurrencySymbol,referencedObjectType
150,2023-12-07T14:10:19.998Z,2023-12-07T14:10:19.998Z,group_practice_pac_id__c,Group Practice PAC ID,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
151,2023-12-07T14:10:02.221Z,2023-12-07T14:10:02.221Z,health_plan_quality_improvement__c,Health Plan Quality Improvement,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
152,2023-12-07T14:10:17.684Z,2023-12-07T14:10:17.684Z,high_risk_medication__c,High Risk Medication,number,number,,salesforceinformation,[],-1,False,False,False,False,,"{'archivable': True, 'readOnlyDefinition': False, 'readOnlyValue': False}",True,,,False,,,
153,2023-05-01T19:44:41.869Z,2019-09-17T19:45:47.823Z,hs_additional_domains,Additional Domains,enumeration,checkbox,Additional domains belonging to this company,companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyOptions': False, 'readOnlyValue': False}",False,,,,,,
154,2023-12-12T14:51:29.633Z,1970-01-01T00:00:00Z,hs_all_assigned_business_unit_ids,Business units,enumeration,checkbox,The business units this record is assigned to.,companyinformation,[],-1,False,True,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': False}",False,,,,,,
155,2022-05-27T22:57:57.613Z,2019-08-06T02:41:45.625Z,hs_analytics_first_timestamp,Time First Seen,datetime,date,The first activity for any contact associated with this company or organization,analyticsinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
156,2022-05-27T22:58:12.922Z,2019-08-06T02:41:47.451Z,hs_analytics_first_timestamp_timestamp_earliest_value_11e3a63a,hs_analytics_first_timestamp_timestamp_earliest_value_11e3a63a,datetime,text,Calculation context property providing timestamp for rollup property hs_analytics_first_timestamp calculated as EARLIEST_VALUE via values of hs_analytics_first_timestamp on object type ObjectTypeId{legacyObjectType=CONTACT},analyticsinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
157,2022-05-27T22:58:43.621Z,2020-06-30T15:57:37.809Z,hs_analytics_first_touch_converting_campaign,First Touch Converting Campaign,string,text,The campaign responsible for the first touch creation of the first contact associated with this company,conversioninformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
158,2022-05-27T22:58:58.989Z,2019-08-06T02:41:47.633Z,hs_analytics_first_touch_converting_campaign_timestamp_earliest_value_4757fe10,hs_analytics_first_touch_converting_campaign_timestamp_earliest_value_4757fe10,datetime,text,Calculation context property providing timestamp for rollup property hs_analytics_first_touch_converting_campaign calculated as EARLIEST_VALUE via values of hs_analytics_first_touch_converting_campaign on object type ObjectTypeId{legacyObjectType=CONTACT},analyticsinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
159,2022-05-27T22:59:29.617Z,2020-06-30T15:57:38.055Z,hs_analytics_first_visit_timestamp,Time of First Session,datetime,date,Time of first session across all contacts associated with this company or organization,conversioninformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
160,2022-05-27T22:59:44.932Z,2019-08-06T02:41:47.481Z,hs_analytics_first_visit_timestamp_timestamp_earliest_value_accc17ae,hs_analytics_first_visit_timestamp_timestamp_earliest_value_accc17ae,datetime,text,Calculation context property providing timestamp for rollup property hs_analytics_first_visit_timestamp calculated as EARLIEST_VALUE via values of hs_analytics_first_visit_timestamp on object type ObjectTypeId{legacyObjectType=CONTACT},analyticsinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
161,2022-05-27T23:00:00.346Z,2019-08-06T02:41:45.694Z,hs_analytics_last_timestamp,Time Last Seen,datetime,date,Time last seen across all contacts associated with this company or organization,analyticsinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
162,2022-05-27T23:00:15.673Z,2019-08-06T02:41:47.511Z,hs_analytics_last_timestamp_timestamp_latest_value_4e16365a,hs_analytics_last_timestamp_timestamp_latest_value_4e16365a,datetime,text,Calculation context property providing timestamp for rollup property hs_analytics_last_timestamp calculated as LATEST_VALUE via values of hs_analytics_last_timestamp on object type ObjectTypeId{legacyObjectType=CONTACT},analyticsinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
163,2022-05-27T23:00:46.398Z,2020-06-30T15:57:37.423Z,hs_analytics_last_touch_converting_campaign,Last Touch Converting Campaign,string,text,The campaign responsible for the last touch creation of the first contact associated with this company,companyinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
164,2022-05-27T23:01:01.703Z,2019-08-06T02:41:47.663Z,hs_analytics_last_touch_converting_campaign_timestamp_latest_value_81a64e30,hs_analytics_last_touch_converting_campaign_timestamp_latest_value_81a64e30,datetime,text,Calculation context property providing timestamp for rollup property hs_analytics_last_touch_converting_campaign calculated as LATEST_VALUE via values of hs_analytics_last_touch_converting_campaign on object type ObjectTypeId{legacyObjectType=CONTACT},analyticsinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
165,2022-05-27T23:01:17.010Z,2019-08-06T02:41:45.761Z,hs_analytics_last_visit_timestamp,Time of Last Session,datetime,date,Time of the last session attributed to any contacts that are associated with this company record.,analyticsinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
166,2022-05-27T23:01:32.338Z,2019-08-06T02:41:47.544Z,hs_analytics_last_visit_timestamp_timestamp_latest_value_999a0fce,hs_analytics_last_visit_timestamp_timestamp_latest_value_999a0fce,datetime,text,Calculation context property providing timestamp for rollup property hs_analytics_last_visit_timestamp calculated as LATEST_VALUE via values of hs_analytics_last_visit_timestamp on object type ObjectTypeId{legacyObjectType=CONTACT},analyticsinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
167,2022-09-14T18:23:31.245Z,2022-04-20T13:57:49.287Z,hs_analytics_latest_source,Latest Source,enumeration,select,Source of the last session attributed to any contacts that are associated with this company,companyinformation,"[{'label': 'Organic Search', 'value': 'ORGANIC_SEARCH', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Paid Search', 'value': 'PAID_SEARCH', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'Email Marketing', 'value': 'EMAIL_MARKETING', 'description': '', 'displayOrder': 2, 'hidden': False}, {'label': 'Organic Social', 'value': 'SOCIAL_MEDIA', 'description': '', 'displayOrder': 3, 'hidden': False}, {'label': 'Referrals', 'value': 'REFERRALS', 'description': '', 'displayOrder': 4, 'hidden': False}, {'label': 'Other Campaigns', 'value': 'OTHER_CAMPAIGNS', 'description': '', 'displayOrder': 5, 'hidden': False}, {'label': 'Direct Traffic', 'value': 'DIRECT_TRAFFIC', 'description': '', 'displayOrder': 6, 'hidden': False}, {'label': 'Offline Sources', 'value': 'OFFLINE', 'description': '', 'displayOrder': 7, 'hidden': False}, {'label': 'Paid Social', 'value': 'PAID_SOCIAL', 'description': '', 'displayOrder': 8, 'hidden': False}]",-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
168,2022-09-14T18:23:31.245Z,2022-04-20T15:20:39.303Z,hs_analytics_latest_source_data_1,Latest Source Data 1,string,text,Additional source details of the last session attributed to any contacts that are associated with this company,companyinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
169,2022-09-14T18:23:31.245Z,2022-04-20T15:37:21.799Z,hs_analytics_latest_source_data_2,Latest Source Data 2,string,text,Additional source details of the last session attributed to any contacts that are associated with this company,companyinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
170,2022-09-14T18:23:31.245Z,2022-04-20T15:41:22.859Z,hs_analytics_latest_source_timestamp,Latest Source Timestamp,datetime,date,Timestamp of when latest source occurred,companyinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
171,2022-05-27T23:02:49.266Z,2019-08-06T02:41:45.532Z,hs_analytics_num_page_views,Number of Pageviews,number,number,Total number of page views across all contacts associated with this company or organization,analyticsinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
172,2022-05-27T23:03:04.596Z,2019-08-06T02:41:47.572Z,hs_analytics_num_page_views_cardinality_sum_e46e85b0,hs_analytics_num_page_views_cardinality_sum_e46e85b0,number,text,Calculation context property providing cardinality for rollup property hs_analytics_num_page_views calculated as SUM via values of hs_analytics_num_page_views on object type ObjectTypeId{legacyObjectType=CONTACT},analyticsinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
173,2022-05-27T23:03:19.930Z,2019-08-06T02:41:45.566Z,hs_analytics_num_visits,Number of Sessions,number,number,Total number of sessions across all contacts associated with this company or organization,analyticsinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
174,2022-05-27T23:03:35.372Z,2019-08-06T02:41:47.602Z,hs_analytics_num_visits_cardinality_sum_53d952a6,hs_analytics_num_visits_cardinality_sum_53d952a6,number,text,Calculation context property providing cardinality for rollup property hs_analytics_num_visits calculated as SUM via values of hs_analytics_num_visits on object type ObjectTypeId{legacyObjectType=CONTACT},analyticsinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
175,2023-04-12T17:54:17.924Z,2020-06-30T15:57:37.732Z,hs_analytics_source,Original Source Type,enumeration,select,Original source for the contact with the earliest activity for this company or organization,companyinformation,"[{'label': 'Organic Search', 'value': 'ORGANIC_SEARCH', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Paid Search', 'value': 'PAID_SEARCH', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'Email Marketing', 'value': 'EMAIL_MARKETING', 'description': '', 'displayOrder': 2, 'hidden': False}, {'label': 'Organic Social', 'value': 'SOCIAL_MEDIA', 'description': '', 'displayOrder': 3, 'hidden': False}, {'label': 'Referrals', 'value': 'REFERRALS', 'description': '', 'displayOrder': 4, 'hidden': False}, {'label': 'Other Campaigns', 'value': 'OTHER_CAMPAIGNS', 'description': '', 'displayOrder': 5, 'hidden': False}, {'label': 'Direct Traffic', 'value': 'DIRECT_TRAFFIC', 'description': '', 'displayOrder': 6, 'hidden': False}, {'label': 'Offline Sources', 'value': 'OFFLINE', 'description': '', 'displayOrder': 7, 'hidden': False}, {'label': 'Paid Social', 'value': 'PAID_SOCIAL', 'description': '', 'displayOrder': 8, 'hidden': False}]",-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyOptions': True, 'readOnlyValue': False}",False,,,,,,
176,2023-04-13T17:03:51.047Z,2020-06-30T15:57:37.915Z,hs_analytics_source_data_1,Original Source Data 1,string,text,Additional information about the original source for the contact with the earliest activity for this company or organization,companyinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
177,2022-05-27T23:04:52.112Z,2019-08-06T02:41:47.754Z,hs_analytics_source_data_1_timestamp_earliest_value_9b2f1fa1,hs_analytics_source_data_1_timestamp_earliest_value_9b2f1fa1,datetime,text,Calculation context property providing timestamp for rollup property hs_analytics_source_data_1 calculated as EARLIEST_VALUE via values of hs_analytics_source_data_1 on object type ObjectTypeId{legacyObjectType=CONTACT},analyticsinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
178,2023-04-14T14:35:00.051Z,2020-06-30T15:57:37.591Z,hs_analytics_source_data_2,Original Source Data 2,string,text,Additional information about the original source for the contact with the earliest activity for this company or organization,companyinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
179,2022-05-27T23:05:38.098Z,2019-08-06T02:41:47.783Z,hs_analytics_source_data_2_timestamp_earliest_value_9b2f9400,hs_analytics_source_data_2_timestamp_earliest_value_9b2f9400,datetime,text,Calculation context property providing timestamp for rollup property hs_analytics_source_data_2 calculated as EARLIEST_VALUE via values of hs_analytics_source_data_2 on object type ObjectTypeId{legacyObjectType=CONTACT},analyticsinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
180,2022-05-27T23:05:53.396Z,2019-08-06T02:41:47.723Z,hs_analytics_source_timestamp_earliest_value_25a3a52c,hs_analytics_source_timestamp_earliest_value_25a3a52c,datetime,text,Calculation context property providing timestamp for rollup property hs_analytics_source calculated as EARLIEST_VALUE via values of hs_analytics_source on object type ObjectTypeId{legacyObjectType=CONTACT},analyticsinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
181,2023-03-02T13:20:44.637Z,2023-03-02T13:20:44.637Z,hs_annual_revenue_currency_code,Annual Revenue Currency Code,string,calculation_equation,The currency code associated with the annual revenue amount,companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,'USD',,
182,2022-05-27T23:06:08.771Z,2019-08-06T02:41:46.170Z,hs_avatar_filemanager_key,Avatar FileManager key,string,text,The path in the FileManager CDN for this company's avatar override image. Automatically set by HubSpot.,companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
183,2023-06-09T19:56:38.314Z,2020-01-28T22:45:20.560Z,hs_created_by_user_id,Created by user ID,number,number,The user that created this object. This value is automatically set by HubSpot and may not be modified.,companyinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
184,,,hs_createdate,Object create date/time,datetime,date,The date and time at which this object was created. This value is automatically set by HubSpot and may not be modified.,companyinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
185,2023-05-01T19:33:57.873Z,2021-08-25T18:28:49.252Z,hs_date_entered_customer,Date entered 'Customer (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company entered the 'Customer' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
186,2022-05-27T23:07:01.356Z,2021-08-25T18:29:14.817Z,hs_date_entered_evangelist,Date entered 'Evangelist (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company entered the 'Evangelist' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
187,2023-05-01T19:44:41.869Z,2021-08-25T18:27:05.579Z,hs_date_entered_lead,Date entered 'Lead (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company entered the 'Lead' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
188,2023-05-01T19:44:41.869Z,2021-08-25T18:27:32.038Z,hs_date_entered_marketingqualifiedlead,Date entered 'Marketing Qualified Lead (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company entered the 'Marketing Qualified Lead' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
189,2023-05-01T19:44:41.869Z,2021-08-25T18:28:23.447Z,hs_date_entered_opportunity,Date entered 'Opportunity (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company entered the 'Opportunity' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
190,2023-05-01T19:44:41.869Z,2021-08-25T18:29:40.982Z,hs_date_entered_other,Date entered 'Other (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company entered the 'Other' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
191,2023-05-01T19:44:41.869Z,2021-08-25T18:27:57.457Z,hs_date_entered_salesqualifiedlead,Date entered 'Sales Qualified Lead (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company entered the 'Sales Qualified Lead' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
192,2023-05-01T19:33:57.873Z,2021-08-25T18:26:40.772Z,hs_date_entered_subscriber,Date entered 'Subscriber (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company entered the 'Subscriber' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
193,2022-05-27T23:09:37.071Z,2021-08-25T18:28:57.511Z,hs_date_exited_customer,Date exited 'Customer (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company exited the 'Customer' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
194,2023-05-01T19:44:41.869Z,2021-08-25T18:29:23.608Z,hs_date_exited_evangelist,Date exited 'Evangelist (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company exited the 'Evangelist' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
195,2023-05-01T19:44:41.869Z,2021-08-25T18:27:14.135Z,hs_date_exited_lead,Date exited 'Lead (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company exited the 'Lead' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
196,2023-05-01T19:44:41.869Z,2021-08-25T18:27:40.305Z,hs_date_exited_marketingqualifiedlead,Date exited 'Marketing Qualified Lead (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company exited the 'Marketing Qualified Lead' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
197,2022-05-27T23:11:06.470Z,2021-08-25T18:28:32.180Z,hs_date_exited_opportunity,Date exited 'Opportunity (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company exited the 'Opportunity' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
198,2023-05-01T19:44:41.869Z,2021-08-25T18:29:49.627Z,hs_date_exited_other,Date exited 'Other (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company exited the 'Other' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
199,2022-05-27T23:11:50.693Z,2021-08-25T18:28:06.055Z,hs_date_exited_salesqualifiedlead,Date exited 'Sales Qualified Lead (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company exited the 'Sales Qualified Lead' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
200,2023-05-01T19:44:41.869Z,2021-08-25T18:26:49.220Z,hs_date_exited_subscriber,Date exited 'Subscriber (Lifecycle Stage Pipeline)',datetime,calculation_read_time,"The date and time when the company exited the 'Subscriber' stage, 'Lifecycle Stage Pipeline' pipeline",companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
201,2023-03-14T15:50:33.380Z,2020-06-30T15:57:37.791Z,hs_ideal_customer_profile,Ideal Customer Profile Tier,enumeration,radio,"How well this company matches your Ideal Customer Profile. Tier 1 means a great fit for your products/services, Tier 3 might be acceptable, but low priority.",targetaccountsinformation,"[{'label': 'Tier 1', 'value': 'tier_1', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'Tier 2', 'value': 'tier_2', 'description': '', 'displayOrder': 1, 'hidden': False}, {'label': 'Tier 3', 'value': 'tier_3', 'description': '', 'displayOrder': 2, 'hidden': False}]",-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyOptions': False, 'readOnlyValue': False}",False,,,,,,
202,2023-02-08T17:54:21.199Z,2020-06-30T15:57:37.573Z,hs_is_target_account,Target Account,bool,booleancheckbox,Identifies whether this company is being marketed and sold to as part of your account-based strategy.,targetaccountsinformation,"[{'label': 'True', 'value': 'true', 'description': '', 'displayOrder': 0, 'hidden': False}, {'label': 'False', 'value': 'false', 'description': '', 'displayOrder': 1, 'hidden': False}]",-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': False}",False,,,,,,
203,2022-05-27T23:13:51.117Z,2020-06-30T15:57:37.451Z,hs_last_booked_meeting_date,Last Booked Meeting Date,datetime,date,The last date of booked meetings associated with the company,company_activity,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
204,2022-05-27T23:14:21.738Z,2020-06-30T15:57:37.439Z,hs_last_logged_call_date,Last Logged Call Date,datetime,date,The last date of logged calls associated with the company,company_activity,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
205,2022-05-27T23:14:52.406Z,2020-06-30T15:57:37.629Z,hs_last_open_task_date,Last Open Task Date,datetime,date,The last due date of open tasks associated with the company,company_activity,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
206,2023-02-08T17:54:21.199Z,2020-02-06T14:56:21.872Z,hs_last_sales_activity_date,last sales activity date old,datetime,date,The date of the last sales activity with the company in seconds.,companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
207,2023-02-08T17:54:21.199Z,2020-06-30T15:57:37.940Z,hs_last_sales_activity_timestamp,Last Engagement Date,datetime,date,"The last time a contact engaged with your site or a form, document, meetings link, or tracked email. This doesn't include marketing emails or emails to multiple contacts.",company_activity,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
208,2022-08-09T12:12:38.597Z,2022-08-09T12:12:38.597Z,hs_last_sales_activity_type,Last Engagement Type,enumeration,select,The type of the last engagement a company performed. This doesn't include marketing emails or emails to multiple contacts.,company_activity,"[{'label': 'Company Website Visit', 'value': 'COMPANYPROSPECTS_REVISIT', 'displayOrder': 0, 'hidden': False}, {'label': 'Document View', 'value': 'PRESENTATION_REVISIT', 'displayOrder': 1, 'hidden': False}, {'label': 'Email Click', 'value': 'EMAIL_CLICK', 'displayOrder': 2, 'hidden': False}, {'label': 'Email Open', 'value': 'EMAIL_OPEN', 'displayOrder': 3, 'hidden': False}, {'label': 'Email Reply', 'value': 'EMAIL_REPLY', 'displayOrder': 4, 'hidden': False}, {'label': 'Form Submitted', 'value': 'FORM_SUBMITTED', 'displayOrder': 5, 'hidden': False}, {'label': 'Meeting Booked', 'value': 'MEETING_BOOKED', 'displayOrder': 6, 'hidden': False}, {'label': 'Website Visit', 'value': 'HUBSPOT_REVISIT', 'displayOrder': 7, 'hidden': False}]",-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
209,2022-05-27T23:16:08.929Z,2020-06-30T15:57:37.664Z,hs_lastmodifieddate,Last Modified Date,datetime,date,"Most recent timestamp of any property update for this company. This includes HubSpot internal properties, which can be visible or hidden. This property is updated automatically.",company_activity,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
210,2022-05-27T23:16:24.118Z,2022-01-04T23:19:13.270Z,hs_latest_createdate_of_active_subscriptions,Latest create date of active subscriptions,datetime,calculation_rollup,Latest created date of all associated active Subscriptions,companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
211,2023-03-28T20:13:52.024Z,1970-01-01T00:00:00Z,hs_merged_object_ids,Merged Company IDs,enumeration,checkbox,The list of Company record IDs that have been merged into this Company. This value is automatically set by HubSpot and may not be modified.,companyinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
212,2023-02-08T17:54:21.199Z,2020-06-30T15:57:37.686Z,hs_num_blockers,Number of blockers,number,number,The number of contacts associated with this company with the role of blocker.,targetaccountsinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
213,2023-02-08T17:54:21.199Z,2020-06-30T15:57:37.753Z,hs_num_contacts_with_buying_roles,Number of contacts with a buying role,number,number,The number of contacts associated with this company with a buying role.,targetaccountsinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
214,2023-02-08T17:54:21.199Z,2020-06-30T15:57:37.928Z,hs_num_decision_makers,Number of decision makers,number,number,The number of contacts associated with this company with the role of decision maker.,targetaccountsinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
215,2022-05-27T23:19:28.399Z,2020-06-30T15:57:37.902Z,hs_num_open_deals,Number of open deals,number,number,The number of open deals associated with this company.,deal_information,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
216,,,hs_object_id,Record ID,number,number,The unique ID for this record. This value is automatically set by HubSpot and may not be modified.,companyinformation,[],-1,False,False,False,False,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
217,,,hs_object_source,Record Creation Source,string,text,Source (PropertySource) that created this object record,companyinformation,[],-1,False,False,False,True,True,"{'archivable': True, 'readOnlyDefinition': True, 'readOnlyValue': True}",False,,,,,,
